"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"45" 0.999988915432244 0.999977795032112 0.999999990547035 0.999999997351442 0.999999999662312 0.999999998895805 0.999999999814386 0.705258322858955 0.162272756753988 0.999999999953108
"46" 0.999986914778231 0.999995479550438 0.999992788631092 0.999999987435701 0.999999837538611 0.525780870928118 1 0.999999999999099 0.999999999793791 0.999999999987697
"47" 0.999920148472366 0.999999227681312 0.999998629215648 0.99999999991183 0.999999999998622 0.999999999848248 0.999999143481355 0.790216224479794 0.999999994973381 0.999999999999877
"48" 0.999975648121648 0.999770551010643 0.999999982229291 0.999999997985477 0.999999998999464 0.883384424963612 0.999999999998544 1 0.999999999962913 0.999999999999229
"49" 0.999934829096672 0.999999998511913 0.999999126296471 0.999999998417922 0.999986661171771 0.999999994922615 0.999999999988615 0.999999997188903 0.999999999283892 0.999999999766277
"50" 0.999999779455913 0.999999967716594 0.999999999461432 0.99999999895939 0.999997896460379 0.997587389183852 0.999999999999994 0.999999998412933 0.999999999999639 0.999999999997235
"51" 0.999990558052807 0.999994275903247 0.999999342356883 0.164276227158476 0.997444746481747 0.999999999999978 0.999999999999916 0.999999995003601 0.999999999934173 1
"52" 0.999999375843271 0.999975167240446 0.999999999748205 0.9999999921531 0.999999999992029 5.32129895702838e-13 0.999990957876862 1 1 1
"53" 0.999999376897999 0.999999999525331 0.999999919730313 0.999999999345795 0.999999999996818 0.99999999999739 0.999999999947563 0.999999999817613 0.999999999525895 0.999997943942584
"54" 0.99988108461265 0.983382844465946 0.920581848504744 0.999999999993515 0.999999999999974 0.999999999999974 0.999999999841847 1 0.999999999760816 0.203160645960404
"55" 0.999999691460154 0.999993090758848 0.999999846910207 0.999997828920746 0.930914773911585 0.999999968843199 0.999999999999964 1 0.999999942133635 0.999999824607465
